id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2025-1293095,2025-01-10,000001,Vente,709500,15,,RUE MASSENET,6158,75016,75116,Paris 16e Arrondissement,75,,,75116000DO0114,,,20,66.88,4,,,,,,,,2,3,Dépendance,,0,,,,,,2.278804,48.858582
2025-1293095,2025-01-10,000001,Vente,709500,15,,RUE MASSENET,6158,75016,75116,Paris 16e Arrondissement,75,,,75116000DO0114,,,20,66.88,4,,,,,,,,2,2,Appartement,65,3,,,,,,2.278804,48.858582
2025-1293097,2025-01-15,000001,Vente,699100,84,,RUE DE LONGCHAMP,5744,75016,75116,Paris 16e Arrondissement,75,,,75116000DW0108,,,110,,115,,,,,,,,2,3,Dépendance,,0,,,,,,2.283839,48.865589
2025-1293097,2025-01-15,000001,Vente,699100,84,,RUE DE LONGCHAMP,5744,75016,75116,Paris 16e Arrondissement,75,,,75116000DW0108,,,107,74.07,112,,16,,,,,,3,3,Dépendance,,0,,,,,,2.283839,48.865589
2025-1293097,2025-01-15,000001,Vente,699100,84,,RUE DE LONGCHAMP,5744,75016,75116,Paris 16e Arrondissement,75,,,75116000DW0108,,,107,74.07,112,,16,,,,,,3,2,Appartement,65,3,,,,,,2.283839,48.865589
2025-1293105,2025-01-09,000001,Vente,65000,89,,AV PAUL DOUMER,7149,75016,75116,Paris 16e Arrondissement,75,,,75116000DN0066,,,16,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.276167,48.858542
2025-1293107,2025-01-03,000001,Vente,80000,45,,BD DE MONTMORENCY,6516,75016,75116,Paris 16e Arrondissement,75,,,75116000BR0060,,,114,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.262913,48.852324
2025-1293119,2025-01-14,000001,Vente,648000,17,,RUE MESNIL,6288,75016,75116,Paris 16e Arrondissement,75,,,75116000DW0079,,,1016,59.39,,,,,,,,,1,2,Appartement,59,2,,,,,,2.284633,48.867541
2025-1293119,2025-01-14,000001,Vente,648000,17,,RUE MESNIL,6288,75016,75116,Paris 16e Arrondissement,75,,,75116000DW0079,,,1016,59.39,,,,,,,,,1,3,Dépendance,,0,,,,,,2.284633,48.867541
2025-1293121,2025-01-10,000001,Vente,1579260,87,,AV PAUL DOUMER,7149,75016,75116,Paris 16e Arrondissement,75,,,75116000DN0061,,,314,110.59,336,,,,,,,,2,2,Appartement,110,5,,,,,,2.276415,48.85863
2025-1293121,2025-01-10,000001,Vente,1579260,87,,AV PAUL DOUMER,7149,75016,75116,Paris 16e Arrondissement,75,,,75116000DN0061,,,301,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.276415,48.85863
2025-1293121,2025-01-10,000001,Vente,1579260,87,,AV PAUL DOUMER,7149,75016,75116,Paris 16e Arrondissement,75,,,75116000DN0061,,,314,110.59,336,,,,,,,,2,3,Dépendance,,0,,,,,,2.276415,48.85863
2025-1293127,2025-01-06,000001,Vente,45000,2,,RUE DE CIVRY,2061,75016,75116,Paris 16e Arrondissement,75,,,75116000AY0036,,,391,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.25791,48.844327
2025-1293131,2025-01-08,000001,Vente,4600390,17,,RUE VITAL,9886,75016,75116,Paris 16e Arrondissement,75,,,75116000DO0107,,,117,,29,174.07,,,,,,,2,3,Dépendance,,0,,,,,,2.279006,48.859232
2025-1293131,2025-01-08,000001,Vente,4600390,17,,RUE VITAL,9886,75016,75116,Paris 16e Arrondissement,75,,,75116000DO0107,,,117,,29,174.07,,,,,,,2,2,Appartement,172,5,,,,,,2.279006,48.859232
2025-1293131,2025-01-08,000001,Vente,4600390,17,,RUE VITAL,9886,75016,75116,Paris 16e Arrondissement,75,,,75116000DO0107,,,168,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.279006,48.859232
2025-1293131,2025-01-08,000001,Vente,4600390,17,,RUE VITAL,9886,75016,75116,Paris 16e Arrondissement,75,,,75116000DO0107,,,117,,29,174.07,,,,,,,2,3,Dépendance,,0,,,,,,2.279006,48.859232
2025-1293132,2025-01-08,000001,Vente,3189600,37,,BD LANNES,5327,75016,75116,Paris 16e Arrondissement,75,,,75116000EG0017,,,114,,214,,240,,,,,,3,3,Dépendance,,0,,,,,,2.272348,48.866819
2025-1293132,2025-01-08,000001,Vente,3189600,37,,BD LANNES,5327,75016,75116,Paris 16e Arrondissement,75,,,75116000EG0017,,,113,188.36,192,,,,,,,,2,2,Appartement,67,2,,,,,,2.272348,48.866819
2025-1293132,2025-01-08,000001,Vente,3189600,37,,BD LANNES,5327,75016,75116,Paris 16e Arrondissement,75,,,75116000EG0017,,,114,,214,,240,,,,,,3,2,Appartement,75,2,,,,,,2.272348,48.866819
2025-1293132,2025-01-08,000001,Vente,3189600,26,,RUE DUFRENOY,2962,75016,75116,Paris 16e Arrondissement,75,,,75116000EG0017,,,135,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.272348,48.866819
2025-1293132,2025-01-08,000001,Vente,3189600,26,,RUE DUFRENOY,2962,75016,75116,Paris 16e Arrondissement,75,,,75116000EG0017,,,147,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.272348,48.866819
2025-1293132,2025-01-08,000001,Vente,3189600,37,,BD LANNES,5327,75016,75116,Paris 16e Arrondissement,75,,,75116000EG0017,,,113,188.36,192,,,,,,,,2,3,Dépendance,,0,,,,,,2.272348,48.866819
2025-1293135,2025-01-13,000001,Vente,1250000,64,,RUE DES BELLES FEUILLES,0830,75016,75116,Paris 16e Arrondissement,75,,,75116000DY0030,,,152,,75,115,,,,,,,2,3,Dépendance,,0,,,,,,2.280305,48.869367
2025-1293135,2025-01-13,000001,Vente,1250000,64,,RUE DES BELLES FEUILLES,0830,75016,75116,Paris 16e Arrondissement,75,,,75116000DY0030,,,152,,75,115,,,,,,,2,2,Appartement,117,4,,,,,,2.280305,48.869367
2025-1293138,2025-01-10,000001,Vente,130000,143,,RUE DE LA POMPE,7587,75016,75116,Paris 16e Arrondissement,75,,,75116000EA0014,,,256,11.54,,,,,,,,,1,3,Dépendance,,0,,,,,,2.281025,48.868591
2025-1293150,2025-01-14,000001,Vente,775000,20,,RUE LE SUEUR,5622,75016,75116,Paris 16e Arrondissement,75,,,75116000FA0076,,,129,72.42,170,,,,,,,,2,3,Dépendance,,0,,,,,,2.287701,48.875213
2025-1293150,2025-01-14,000001,Vente,775000,20,,RUE LE SUEUR,5622,75016,75116,Paris 16e Arrondissement,75,,,75116000FA0076,,,129,72.42,170,,,,,,,,2,2,Appartement,73,4,,,,,,2.287701,48.875213
2025-1293152,2025-01-08,000001,Vente,2257143,3,,AV A-EUGENIE MILLERET DE BROU,0374,75016,75116,Paris 16e Arrondissement,75,,,75116000BU0011,,,12,100.79,21,,,,,,,,2,2,Appartement,110,4,,,,,,2.272332,48.853383
2025-1293152,2025-01-08,000001,Vente,2257143,3,,AV A-EUGENIE MILLERET DE BROU,0374,75016,75116,Paris 16e Arrondissement,75,,,75116000BU0011,,,12,100.79,21,,,,,,,,2,3,Dépendance,,0,,,,,,2.272332,48.853383
2025-1293152,2025-01-08,000001,Vente,2257143,3,,AV A-EUGENIE MILLERET DE BROU,0374,75016,75116,Paris 16e Arrondissement,75,,,75116000BU0011,,,12,100.79,21,,,,,,,,2,3,Dépendance,,0,,,,,,2.272332,48.853383
2025-1293165,2025-01-13,000001,Vente,466000,49,,RUE DES VIGNES,9799,75016,75116,Paris 16e Arrondissement,75,,,75116000CK0003,,,10,41.06,,,,,,,,,1,2,Appartement,35,2,,,,,,2.275261,48.85592
2025-1293170,2025-01-09,000001,Vente,1449500,39,,RUE JEAN DE LA FONTAINE,5249,75016,75116,Paris 16e Arrondissement,75,,,75116000BZ0005,,,109,115.11,135,,,,,,,,2,3,Dépendance,,0,,,,,,2.270979,48.850218
2025-1293170,2025-01-09,000001,Vente,1449500,39,,RUE JEAN DE LA FONTAINE,5249,75016,75116,Paris 16e Arrondissement,75,,,75116000BZ0005,,,109,115.11,135,,,,,,,,2,3,Dépendance,,0,,,,,,2.270979,48.850218
2025-1293170,2025-01-09,000001,Vente,1449500,39,,RUE JEAN DE LA FONTAINE,5249,75016,75116,Paris 16e Arrondissement,75,,,75116000BZ0005,,,109,115.11,135,,,,,,,,2,2,Appartement,104,4,,,,,,2.270979,48.850218
2025-1293171,2025-01-13,000001,Vente,840000,75,,RUE D AUTEUIL,0594,75016,75116,Paris 16e Arrondissement,75,,,75116000AZ0054,,,18,73.99,,,,,,,,,1,2,Appartement,70,3,,,,,,2.260865,48.847685
2025-1293173,2025-01-15,000001,Vente,2050000,4,,SQ DU TROCADERO,9453,75016,75116,Paris 16e Arrondissement,75,,,75116000DT0017,,,13,,24,,,,,,,,2,2,Appartement,168,5,,,,,,2.282554,48.862478
2025-1293173,2025-01-15,000001,Vente,2050000,4,,SQ DU TROCADERO,9453,75016,75116,Paris 16e Arrondissement,75,,,75116000DT0017,,,13,,24,,,,,,,,2,3,Dépendance,,0,,,,,,2.282554,48.862478
2025-1293175,2025-01-13,000001,Vente,1112000,8,,RUE CDT SCHLOESING,2240,75016,75116,Paris 16e Arrondissement,75,,,75116000DT0009,,,114,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.284225,48.862016
2025-1293175,2025-01-13,000001,Vente,1112000,8,,RUE CDT SCHLOESING,2240,75016,75116,Paris 16e Arrondissement,75,,,75116000DT0009,,,1123,105.81,713,,,,,,,,2,3,Dépendance,,0,,,,,,2.284225,48.862016
2025-1293175,2025-01-13,000001,Vente,1112000,8,,RUE CDT SCHLOESING,2240,75016,75116,Paris 16e Arrondissement,75,,,75116000DT0009,,,1123,105.81,713,,,,,,,,2,2,Appartement,107,3,,,,,,2.284225,48.862016
2025-1293182,2025-01-06,000001,Vente,400000,17,,RUE CLAUDE TERRASSE,2084,75016,75116,Paris 16e Arrondissement,75,,,75116000AE0111,,,18,,96,,,,,,,,2,3,Dépendance,,0,,,,,,2.26322,48.838819
2025-1293182,2025-01-06,000001,Vente,400000,17,,RUE CLAUDE TERRASSE,2084,75016,75116,Paris 16e Arrondissement,75,,,75116000AE0111,,,18,,96,,,,,,,,2,2,Appartement,49,2,,,,,,2.26322,48.838819
2025-1293194,2025-01-13,000001,Vente,1706000,24,,RUE GEORGE SAND,4116,75016,75116,Paris 16e Arrondissement,75,,,75116000BW0039,,,51,144.1,67,,68,,87,,88,,5,3,Dépendance,,0,,,,,,2.268382,48.850001
2025-1293194,2025-01-13,000001,Vente,1706000,24,,RUE GEORGE SAND,4116,75016,75116,Paris 16e Arrondissement,75,,,75116000BW0039,,,51,144.1,67,,68,,87,,88,,5,3,Dépendance,,0,,,,,,2.268382,48.850001
2025-1293194,2025-01-13,000001,Vente,1706000,24,,RUE GEORGE SAND,4116,75016,75116,Paris 16e Arrondissement,75,,,75116000BW0039,,,51,144.1,67,,68,,87,,88,,5,3,Dépendance,,0,,,,,,2.268382,48.850001
2025-1293194,2025-01-13,000001,Vente,1706000,24,,RUE GEORGE SAND,4116,75016,75116,Paris 16e Arrondissement,75,,,75116000BW0039,,,51,144.1,67,,68,,87,,88,,5,2,Appartement,145,4,,,,,,2.268382,48.850001
2025-1293198,2025-01-16,000001,Vente,63000,72,B,RUE MICHEL ANGE,6324,75016,75116,Paris 16e Arrondissement,75,,,75116000AV0038,,,77,6.88,,,,,,,,,1,2,Appartement,7,1,,,,,,2.258859,48.84239
2025-1293200,2025-01-14,000001,Vente,90000,100,,AV PAUL DOUMER,7149,75016,75116,Paris 16e Arrondissement,75,,,75116000DN0046,,,29,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.275209,48.858611
2025-1293201,2025-01-17,000001,Vente,792000,74,,RUE DE LA TOUR,9362,75016,75116,Paris 16e Arrondissement,75,,,75116000DK0023,,,45,61.8,,,,,,,,,1,3,Dépendance,,0,,,,,,2.28006,48.861225
2025-1293201,2025-01-17,000001,Vente,792000,74,,RUE DE LA TOUR,9362,75016,75116,Paris 16e Arrondissement,75,,,75116000DK0023,,,45,61.8,,,,,,,,,1,2,Appartement,48,2,,,,,,2.28006,48.861225
2025-1293202,2025-01-15,000001,Vente,810000,119,,RUE DE LA TOUR,9362,75016,75116,Paris 16e Arrondissement,75,,,75116000DI0036,,,31,,,,,,,,,,1,2,Appartement,66,3,,,,,,2.275007,48.862913
2025-1293202,2025-01-15,000001,Vente,810000,119,,RUE DE LA TOUR,9362,75016,75116,Paris 16e Arrondissement,75,,,75116000DI0036,,,31,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.275007,48.862913
2025-1293207,2025-01-09,000001,Vente,835000,185,,BD MURAT,6639,75016,75116,Paris 16e Arrondissement,75,,,75116000AG0078,,,30,91.3,49,,,,,,,,2,3,Dépendance,,0,,,,,,2.265465,48.839271
2025-1293207,2025-01-09,000001,Vente,835000,185,,BD MURAT,6639,75016,75116,Paris 16e Arrondissement,75,,,75116000AG0078,,,30,91.3,49,,,,,,,,2,2,Appartement,90,4,,,,,,2.265465,48.839271
2025-1293211,2025-01-10,000001,Vente,1492200,16,,RUE FELICIEN DAVID,3545,75016,75116,Paris 16e Arrondissement,75,,,75116000BZ0086,,,41,,59,,,,,,,,2,3,Dépendance,,0,,,,,,2.274316,48.850139
2025-1293211,2025-01-10,000001,Vente,1492200,16,,RUE FELICIEN DAVID,3545,75016,75116,Paris 16e Arrondissement,75,,,75116000BZ0086,,,93,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.274316,48.850139
2025-1293211,2025-01-10,000001,Vente,1492200,16,,RUE FELICIEN DAVID,3545,75016,75116,Paris 16e Arrondissement,75,,,75116000BZ0086,,,41,,59,,,,,,,,2,3,Dépendance,,0,,,,,,2.274316,48.850139
2025-1293211,2025-01-10,000001,Vente,1492200,16,,RUE FELICIEN DAVID,3545,75016,75116,Paris 16e Arrondissement,75,,,75116000BZ0086,,,41,,59,,,,,,,,2,3,Dépendance,,0,,,,,,2.274316,48.850139
2025-1293211,2025-01-10,000001,Vente,1492200,16,,RUE FELICIEN DAVID,3545,75016,75116,Paris 16e Arrondissement,75,,,75116000BZ0086,,,41,,59,,,,,,,,2,2,Appartement,115,5,,,,,,2.274316,48.850139
2025-1293212,2025-01-17,000001,Vente,1169000,15,,RUE MICHEL ANGE,6324,75016,75116,Paris 16e Arrondissement,75,,,75116000AN0054,,,50,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.26363,48.846661
2025-1293212,2025-01-17,000001,Vente,1169000,15,,RUE MICHEL ANGE,6324,75016,75116,Paris 16e Arrondissement,75,,,75116000AN0054,,,30,,,,,,,,,,1,2,Appartement,108,5,,,,,,2.26363,48.846661
2025-1293212,2025-01-17,000001,Vente,1169000,15,,RUE MICHEL ANGE,6324,75016,75116,Paris 16e Arrondissement,75,,,75116000AN0054,,,30,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.26363,48.846661
2025-1293223,2025-01-15,000001,Vente,338800,33,,AV THEOPHILE GAUTIER,9253,75016,75116,Paris 16e Arrondissement,75,,,75116000BY0019,,,19,36.8,,,,,,,,,1,4,Local industriel. commercial ou assimilé,39,0,,,,,,2.272224,48.849701
2025-1293227,2025-01-06,000001,Vente,264000,6,,RUE CHARLES MARIE WIDOR,1858,75016,75116,Paris 16e Arrondissement,75,,,75116000AR0169,,,23,27.64,,,,,,,,,1,3,Dépendance,,0,,,,,,2.262876,48.841043
2025-1293227,2025-01-06,000001,Vente,264000,6,,RUE CHARLES MARIE WIDOR,1858,75016,75116,Paris 16e Arrondissement,75,,,75116000AR0169,,,23,27.64,,,,,,,,,1,2,Appartement,29,2,,,,,,2.262876,48.841043
2025-1293244,2025-01-06,000001,Vente,400000,28,,BD EXELMANS,3465,75016,75116,Paris 16e Arrondissement,75,,,75116000AR0023,,,58,42.75,,,,,,,,,1,2,Appartement,42,3,,,,,,2.264968,48.841331
2025-1293244,2025-01-06,000001,Vente,400000,28,,BD EXELMANS,3465,75016,75116,Paris 16e Arrondissement,75,,,75116000AR0023,,,58,42.75,,,,,,,,,1,3,Dépendance,,0,,,,,,2.264968,48.841331
2025-1293245,2025-01-13,000001,Vente,212000,14,,RUE RAFFET,7998,75016,75116,Paris 16e Arrondissement,75,,,75116000BR0093,,,103,,27,,,,,,,,2,2,Appartement,20,1,,,,,,2.265536,48.851234
2025-1293257,2025-01-08,000001,Vente,891683,23,,RUE VAN LOO,9590,75016,75116,Paris 16e Arrondissement,75,,,75116000AG0016,,,24,100.7,40,,,,,,,,2,2,Appartement,101,4,,,,,,2.266593,48.841191
2025-1293257,2025-01-08,000001,Vente,891683,23,,RUE VAN LOO,9590,75016,75116,Paris 16e Arrondissement,75,,,75116000AG0016,,,24,100.7,40,,,,,,,,2,3,Dépendance,,0,,,,,,2.266593,48.841191
2025-1293262,2025-01-07,000001,Vente,75000,28,,RUE SCHEFFER,8872,75016,75116,Paris 16e Arrondissement,75,,,75116000DS0001,,,64,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.282916,48.861655
2025-1293264,2025-01-10,000001,Vente,54520000,18,,RUE LA PEROUSE,5336,75016,75116,Paris 16e Arrondissement,75,,,75116000FJ0062,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,3119,0,S,sols,,,618,2.293492,48.869703
2025-1293266,2025-01-15,000001,Vente,1840000,14,,RUE DE LA TOUR,9362,75016,75116,Paris 16e Arrondissement,75,,,75116000DP0038,,,124,157.08,54,,,,,,,,2,3,Dépendance,,0,,,,,,2.283741,48.85917
2025-1293266,2025-01-15,000001,Vente,1840000,14,,RUE DE LA TOUR,9362,75016,75116,Paris 16e Arrondissement,75,,,75116000DP0038,,,32,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.283741,48.85917
2025-1293266,2025-01-15,000001,Vente,1840000,14,,RUE DE LA TOUR,9362,75016,75116,Paris 16e Arrondissement,75,,,75116000DP0038,,,124,157.08,54,,,,,,,,2,2,Appartement,170,5,,,,,,2.283741,48.85917
2025-1293271,2025-01-13,000001,Vente,142500,23,,BD SUCHET,9107,75016,75116,Paris 16e Arrondissement,75,,,75116000CQ0038,,,442,14.95,,,,,,,,,1,3,Dépendance,,0,,,,,,2.266278,48.858865
2025-1293279,2025-01-20,000001,Vente,1150000,72,,RUE DE LA FAISANDERIE,3487,75016,75116,Paris 16e Arrondissement,75,,,75116000ED0035,,,11,103.55,22,,,,,,,,2,2,Appartement,105,5,,,,,,2.274772,48.867506
2025-1293279,2025-01-20,000001,Vente,1150000,72,,RUE DE LA FAISANDERIE,3487,75016,75116,Paris 16e Arrondissement,75,,,75116000ED0035,,,27,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.274772,48.867506
2025-1293279,2025-01-20,000001,Vente,1150000,72,,RUE DE LA FAISANDERIE,3487,75016,75116,Paris 16e Arrondissement,75,,,75116000ED0035,,,11,103.55,22,,,,,,,,2,3,Dépendance,,0,,,,,,2.274772,48.867506
2025-1293279,2025-01-20,000001,Vente,1150000,72,,RUE DE LA FAISANDERIE,3487,75016,75116,Paris 16e Arrondissement,75,,,75116000ED0035,,,11,103.55,22,,,,,,,,2,3,Dépendance,,0,,,,,,2.274772,48.867506
2025-1293283,2025-01-21,000001,Vente,1164800,17,,RUE SINGER,8989,75016,75116,Paris 16e Arrondissement,75,,,75116000CI0085,,,29,93.16,44,,,,,,,,2,3,Dépendance,,0,,,,,,2.27732,48.856171
2025-1293283,2025-01-21,000001,Vente,1164800,17,,RUE SINGER,8989,75016,75116,Paris 16e Arrondissement,75,,,75116000CI0085,,,29,93.16,44,,52,,,,,,3,2,Appartement,89,5,,,,,,2.27732,48.856171
2025-1293283,2025-01-21,000001,Vente,1164800,17,,RUE SINGER,8989,75016,75116,Paris 16e Arrondissement,75,,,75116000CI0085,,,39,4.16,,,,,,,,,1,3,Dépendance,,0,,,,,,2.27732,48.856171
2025-1293293,2025-01-03,000001,Vente,92000,60,,RUE PERGOLESE,7263,75016,75116,Paris 16e Arrondissement,75,,,75116000EV0057,,,20,8,,,,,,,,,1,2,Appartement,7,1,,,,,,2.281226,48.873551
2025-1293299,2025-01-13,000001,Vente,120000,157,A,AV DE MALAKOFF,5939,75016,75116,Paris 16e Arrondissement,75,,,75116000EW0059,,,102,9,,,,,,,,,1,2,Appartement,87,3,,,,,,2.283047,48.876195
2025-1293299,2025-01-13,000001,Vente,120000,157,A,AV DE MALAKOFF,5939,75016,75116,Paris 16e Arrondissement,75,,,75116000EW0059,,,102,9,,,,,,,,,1,3,Dépendance,,0,,,,,,2.283047,48.876195
2025-1293299,2025-01-13,000001,Vente,120000,157,A,AV DE MALAKOFF,5939,75016,75116,Paris 16e Arrondissement,75,,,75116000EW0059,,,102,9,,,,,,,,,1,3,Dépendance,,0,,,,,,2.283047,48.876195
2025-1293319,2025-01-16,000001,Vente,311000,18,,RUE MIRABEAU,6381,75016,75116,Paris 16e Arrondissement,75,,,75116000AL0043,,,113,,212,69.64,,,,,,,2,3,Dépendance,,0,,,,,,2.271104,48.846876
2025-1293319,2025-01-16,000001,Vente,311000,18,,RUE MIRABEAU,6381,75016,75116,Paris 16e Arrondissement,75,,,75116000AL0043,,,113,,212,69.64,,,,,,,2,2,Appartement,70,3,,,,,,2.271104,48.846876
2025-1293319,2025-01-16,000001,Vente,311000,18,,RUE MIRABEAU,6381,75016,75116,Paris 16e Arrondissement,75,,,75116000AL0043,,,10,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.271104,48.846876
2025-1293328,2025-01-07,000001,Vente,129000,22,,AV DE VERSAILLES,9706,75016,75116,Paris 16e Arrondissement,75,,,75116000CB0015,,,96,11.97,,,,,,,,,1,3,Dépendance,,0,,,,,,2.276254,48.850601
2025-1293330,2025-01-20,000001,Vente,52000,5,,RUE DUFRENOY,2962,75016,75116,Paris 16e Arrondissement,75,,,75116000EC0065,,,593,8.71,,,,,,,,,1,2,Appartement,9,1,,,,,,2.274627,48.865817
2025-1293346,2025-01-20,000001,Vente,50000,35,,RUE PERGOLESE,7263,75016,75116,Paris 16e Arrondissement,75,,,75116000ET0021,,,66,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.283381,48.874486
